age,CHI_Month_0,CHI_0_1,Support_Cases_0,Support_Cases_0_1,SP_0,SP_0_1,Logins,Blog,Views,LastLogin,churn
5,20,31,0,3,0,3,76,0,144,4,0
3,0,0,2,2,3,3,18,0,0,0,0
4,37,32,1,1,0,0,0,0,1,5,0
4,91,91,0,0,0,0,59,0,0,1,0
5,128,25,2,2,3,0,6,0,14,2,0
5,126,29,0,5,0,3,64,1,10,0,0
5,72,67,2,2,3,3,67,1,146,0,0
5,74,29,3,2,3,0,2,4,16,3,0
3,0,0,0,0,0,0,0,0,0,0,0
5,52,28,0,0,0,0,38,0,5,0,0
5,63,48,2,1,3,0,34,1,0,1,0
5,140,8,0,2,0,3,36,3,187,1,0
5,48,8,1,6,3,0,56,0,13,0,0
5,51,21,0,0,0,0,24,1,497,21,1
4,91,12,1,1,0,0,6,1,0,3,0
3,53,53,0,0,0,0,86,0,0,0,0
5,124,9,8,1,3,0.1,52,1,10,5,0
2,0,0,0,0,0,0,0,0,0,0,0
4,75,75,3,2,2.5,0.5,10,2,0,3,0
5,58,53,0,0,0,0,0,1,7,1,0
5,20,49,0,2,0,3,12,1,0,5,0
5,60,55,1,0,3,0,23,0,14,6,0
4,8,8,0,2,0,3,38,0,21,0,0
2,0,0,0,0,0,0,0,0,0,0,0
4,101,86,1,1,0,0,8,1,3,6,0
5,0,5,0,0,0,0,24,0,1,3,0
5,145,21,0,1,0,3,75,2,248,12,0
5,18,13,0,3,0,3.3,12,0,3,5,0
5,143,2,7,1,3,0,93,2,702,0,0
5,107,56,2,2,3,3,31,4,11,3,0
5,119,119,1,1,3,3,73,2,0,3,0
4,156,61,8,8,3,3,52,0,2,0,0
5,141,77,4,2,2.8,0.3,131,1,0,1,0
5,88,83,1,1,3,3,35,2,105,0,0
5,0,41,0,0,0,0,26,1,27,7,0
4,41,12,0,0,0,0,16,0,9,3,0
5,32,32,0,1,0,0,9,0,0,0,0
5,0,5,0,1,0,0,42,0,0,7,0
5,0,0,0,0,0,0,1,0,0,20,0
5,0,0,0,0,0,0,0,0,0,31,0
5,0,31,0,0,0,0,9,1,0,8,0
5,0,20,0,0,0,0,67,0,0,0,0
5,4,17,0,7,0,3,35,0,17,1,0
5,10,47,0,0,0,0,11,2,36,3,0
2,0,0,0,0,0,0,0,0,0,0,0
5,16,0,1,1,3,3,9,0,14,4,0
5,7,7,0,0,0,0,16,0,4,4,0
5,0,0,0,0,0,0,17,0,21,4,0
5,78,10,0,1,0,3,11,0,14,0,0
5,0,0,0,0,0,0,12,0,12,21,0
5,0,5,0,0,0,0,14,0,2,20,0
5,113,1,4,2,3,0,31,1,275,6,0
5,126,39,8,4,3,0,17,2,14,0,0
4,133,133,5,5,3,3,110,3,0,0,0
4,5,27,2,2,3,3,24,1,0,1,0
4,168,86,0,0,0,0,97,6,0,0,0
4,5,52,0,0,0,0,37,2,11,0,0
3,39,39,2,2,3,3,108,0,0,0,0
4,10,46,0,1,0,3,33,1,7,7,0
4,60,1,0,1,0,3,12,0,35,0,0
4,4,39,0,0,0,0,11,3,11,5,0
4,51,1,4,2,2.5,0,103,1,52,0,0
4,125,55,1,1,3,3,16,1,4,0,0
2,0,0,0,0,0,0,0,0,0,0,0
4,207,75,5,4,2.8,0.2,200,1,853,0,0
4,47,11,0,3,0,3,6,1,19,0,0
4,11,30,1,1,3,3,24,1,11,3,0
4,69,20,3,3,3,3,51,5,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
4,5,61,0,0,0,0,2,1,21,4,0
3,158,1,4,0,3,0.5,18,0,5,0,1
1,0,0,0,0,0,0,0,0,0,0,0
3,33,0,0,0,0,0,24,0,0,0,0
3,5,5,0,0,0,0,46,0,0,0,0
4,165,82,8,7,3,0,14,3,6,0,0
3,17,17,1,1,3,3,34,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
4,109,77,1,0,2,1,40,2,0,0,0
4,6,51,0,0,0,0,2,2,22,4,0
4,80,11,2,2,3,0,15,0,0,3,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,2,0,0,0,0
4,98,24,2,3,3,0.2,9,1,85,0,0
4,141,104,1,1,3,3,79,2,3,0,0
4,25,46,1,3,3,0,26,1,33,6,0
3,136,136,1,1,3,3,76,6,0,0,0
4,21,22,2,2,3,3,12,1,3,1,0
4,61,3,3,3,2.3,2.3,19,5,6,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,2,2,1,1,3,3,12,0,0,0,0
4,113,81,14,14,3,3,193,1,0,0,0
3,87,44,4,8,3,0,65,3,951,2,1
4,106,19,2,2,3,3,18,6,0,0,0
3,0,0,0,0,0,0,4,0,0,0,0
3,97,97,0,0,0,0,120,1,0,0,0
4,0,0,0,0,0,0,2,2,0,0,0
3,117,117,0,0,0,0,102,2,0,0,0
3,53,53,0,0,0,0,28,1,0,0,0
3,32,0,0,0,0,0,40,0,1,0,0
4,5,46,0,0,0,0,8,1,0,0,0
4,151,11,0,1,0,3,7,0,32,0,0
1,0,0,0,0,0,0,0,0,0,0,0
4,125,32,0,2,0,3,28,1,13,0,0
4,143,54,0,0,0,0,178,3,19,0,0
3,15,15,2,2,3,3,50,0,0,0,0
3,122,122,3,3,3,3,30,1,0,0,0
4,64,33,3,3,3,3,59,1,0,0,0
4,120,15,1,0,3,1,21,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
4,0,58,0,1,0,3,14,2,0,5,1
3,0,22,1,1,3,3,1,2,0,24,1
4,6,85,1,1,3,3,6,1,0,5,0
4,43,13,2,2,3,3,54,1,17,3,0
4,102,39,4,1,3,0,22,4,1,0,0
4,161,110,20,17,2.9,0.1,75,4,1,0,0
4,82,45,2,0,3,0,2,0,3,0,0
3,0,0,0,0,0,0,6,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,6,6,0,0,0,0,26,0,0,0,0
4,0,41,0,1,0,0,7,1,0,6,0
4,166,109,3,3,3,3,68,1,0,0,0
4,89,89,0,0,0,0,40,9,0,0,0
4,197,126,8,8,3,3,223,217,4,0,0
4,119,78,4,4,3,3,175,2,7,0,0
4,11,30,1,1,3,3,33,1,0,0,0
3,84,84,2,2,3,3,106,5,0,0,0
4,27,22,2,1,3,1,20,1,0,0,0
3,0,0,0,0,0,0,24,0,0,0,0
4,5,17,0,0,0,0,42,2,0,0,1
3,28,28,0,0,0,0,92,0,0,0,0
3,83,83,0,0,0,0,138,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
4,92,7,0,3,0,3,7,2,52,0,0
3,0,0,0,0,0,0,6,0,0,0,0
4,5,51,0,0,0,0,34,1,0,0,0
4,91,2,0,3,0,3,3,1,71,0,0
4,0,48,1,0,3,0,13,0,0,0,0
3,5,5,0,0,0,0,22,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
4,155,69,2,0,3,0,137,3,14,2,0
3,11,11,0,0,0,0,10,0,0,0,0
4,0,0,0,0,0,0,10,0,24,7,0
4,76,9,1,0,3,0,25,1,20,0,0
3,41,41,0,0,0,0,0,10,0,0,0
3,111,111,4,4,2.8,2.8,94,0,0,0,0
4,15,16,1,1,3,3,63,1,0,0,0
4,59,11,2,2,3,3,12,2,0,3,0
4,84,24,4,4,3,3,29,3,378,0,1
1,0,0,0,0,0,0,0,0,0,0,0
4,21,20,2,2,3,3,13,1,8,0,0
4,160,57,3,3,2.7,2.7,114,7,0,0,0
4,126,40,0,0,0,0,56,2,14,0,0
4,0,36,0,0,0,0,2,1,0,0,0
3,8,8,0,0,0,0,28,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
4,13,13,0,0,0,0,34,2,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
4,57,6,4,4,3.3,3.3,3,5,0,0,0
4,59,59,2,2,2.5,2.5,46,0,1,0,0
4,17,15,0,1,0,3,30,0,20,4,0
4,0,37,2,2,3,3,2,2,0,0,0
4,104,73,11,10,3,0,120,1,0,0,0
4,122,68,2,0,3,0,55,1,0,0,0
4,76,18,6,6,2.8,2.8,18,5,0,0,0
4,0,32,0,0,0,0,4,2,0,11,0
3,123,123,0,0,0,0,62,4,0,0,0
4,18,18,5,5,3,3,42,2,1,0,0
4,86,23,0,3,0,3,32,1,3,3,0
4,102,70,2,2,3,3,64,2,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
4,85,37,2,2,3,3,40,1,13,0,0
3,23,23,0,0,0,0,4,3,0,0,0
3,9,9,0,0,0,0,58,0,0,0,0
4,30,11,2,2,3,3,31,1,15,4,0
4,5,5,1,1,0,0,48,3,0,0,0
4,61,30,1,1,0,0,63,1,0,3,0
4,36,31,0,0,0,0,18,0,4,0,0
4,51,19,0,0,0,0,2,1,0,6,0
3,202,202,8,8,2.9,2.9,134,8,0,0,0
4,0,32,0,0,0,0,0,2,0,0,0
4,89,47,1,5,2,1,46,2,0,0,0
3,1,1,0,0,0,0,6,0,0,0,0
4,154,112,10,10,3,3,32,0,42,2,0
4,163,28,2,2,3,3,113,1,45,0,0
4,45,4,4,3,3.3,3.3,2,1,308,0,0
3,0,0,0,0,0,0,6,0,0,0,0
4,45,45,2,1,3.5,0.5,20,0,5,0,0
4,86,77,1,1,3,3,108,0,1,0,0
4,106,19,1,0,3,0,14,0,0,0,0
4,0,32,0,0,0,0,8,1,3,0,0
4,95,64,1,1,3,3,193,2,0,5,0
1,0,0,0,0,0,0,0,0,0,0,0
4,92,31,2,1,3,0,39,0,2,3,0
4,34,8,1,1,3,3,8,1,26,3,0
4,102,59,3,2,3,0,22,1,1,0,0
4,156,106,8,7,3,0,21,7,3,3,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
4,77,19,0,0,0,0,32,0,65,1,0
3,0,0,0,0,0,0,22,0,0,0,0
4,96,55,6,6,2.8,2.8,96,0,25,0,0
3,23,23,2,2,3,3,62,0,0,0,1
4,58,16,3,3,3,3,8,1,0,6,0
4,5,27,1,1,3,3,38,1,0,0,0
3,68,68,0,0,0,0,44,4,0,0,0
3,0,0,0,0,0,0,6,0,0,0,0
4,15,0,1,0,3,0,22,0,4,2,0
3,0,0,0,0,0,0,2,0,0,0,0
3,0,0,0,0,0,0,18,0,0,0,0
3,29,29,3,3,3,3,44,0,0,0,0
4,122,122,1,1,3,3,64,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
3,60,60,0,0,0,0,34,0,0,0,0
4,50,27,0,0,0,0,20,1,0,1,0
2,0,0,0,0,0,0,0,0,0,0,0
4,73,73,2,2,3,3,60,2,0,0,0
4,176,122,12,10,3,0,136,1,2,0,0
3,83,40,10,9,3,0,72,1,1,2,1
4,161,116,8,7,2.9,0.1,458,0,4,0,0
4,113,67,0,1,0,3,70,2,62,0,0
4,188,99,0,0,0,0,62,51,8,0,0
4,0,10,0,1,0,3,34,0,13,4,1
4,81,29,3,3,2.7,2.7,76,11,0,0,0
4,97,10,6,6,3,3,88,2,"2,957.00",0,0
3,116,116,0,0,0,0,22,1,0,0,0
3,37,37,0,0,0,0,16,0,0,0,0
4,163,149,8,6,3,0,108,2,0,2,0
1,0,0,0,0,0,0,0,0,0,0,0
4,143,110,8,8,3,3,230,5,0,0,0
4,0,31,0,0,0,0,6,1,0,0,0
4,86,86,4,4,3,3,114,1,0,0,0
4,81,26,4,3,2.8,0.3,26,1,1,0,0
3,135,135,4,4,2.8,2.8,64,3,0,0,0
4,5,16,1,1,3,3,38,1,0,6,0
3,0,0,0,0,0,0,0,0,0,0,0
3,140,140,1,1,3,3,66,0,0,0,0
4,20,12,4,4,2.8,2.8,46,2,0,0,0
3,0,0,0,0,0,0,16,0,0,0,0
4,50,29,0,0,0,0,44,1,0,0,0
3,5,5,1,1,3,3,22,0,0,0,0
3,136,136,1,1,3,3,102,1,0,0,0
4,162,141,9,8,3,0,184,17,61,0,0
4,98,51,4,4,3,3,20,1,17,1,0
3,61,61,4,4,3,3,52,1,0,0,0
3,44,44,0,0,0,0,38,1,0,0,0
4,123,123,9,9,3,3,154,1,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0
4,20,14,0,0,0,0,20,1,95,1,0
1,0,0,0,0,0,0,0,0,0,0,0
3,98,98,1,1,3,3,94,0,0,0,0
4,0,48,0,0,0,0,18,3,8,0,0
3,0,0,0,0,0,0,0,1,0,0,0
4,0,0,0,0,0,0,32,1,0,0,0
4,145,123,1,1,3,3,92,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
4,0,43,0,0,0,0,22,1,0,0,1
4,20,20,0,0,0,0,6,0,0,1,0
4,186,62,5,5,3,3,190,1,1,0,0
3,109,109,2,2,3,3,62,1,0,0,0
4,0,22,0,0,0,0,0,2,0,3,1
4,0,45,0,0,0,0,14,2,24,0,0
4,68,26,0,0,0,0,50,4,3,0,0
4,117,10,2,1,3,0,116,0,2,0,0
3,0,0,0,0,0,0,14,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0
4,10,33,0,0,0,0,6,1,0,1,0
2,0,0,0,0,0,0,0,0,0,0,0
4,96,63,4,4,3,3,10,0,1,5,0
2,0,0,0,0,0,0,0,0,0,0,0
4,126,79,4,4,3,3,142,4,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
4,68,68,0,0,0,0,46,2,1,0,0
3,102,102,4,4,2.8,2.8,176,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
4,13,38,0,0,0,0,10,1,0,5,0
3,15,15,0,0,0,0,44,0,0,0,0
4,5,5,0,0,0,0,28,0,4,0,0
3,0,0,0,0,0,0,2,0,0,0,0
3,25,25,0,0,0,0,76,0,0,0,0
4,5,26,0,0,0,0,48,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
3,28,28,0,0,0,0,4,1,0,0,0
4,40,6,0,0,0,0,34,1,0,0,0
3,29,29,0,0,0,0,56,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
4,57,24,2,2,3,3,226,1,0,0,0
3,20,20,0,0,0,0,48,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
4,8,8,3,3,3,3,32,0,0,0,0
3,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,1,3,3,4,1,0,0,0
3,80,80,5,5,3,3,86,0,0,0,0
4,96,83,4,4,3,3,50,1,4,0,0
4,127,106,4,3,3,0,100,2,0,3,0
1,0,0,0,0,0,0,0,0,0,0,0
4,70,49,1,1,3,3,170,1,0,4,0
2,0,0,0,0,0,0,0,0,0,0,0
3,153,153,2,2,3,3,148,8,0,0,0
4,52,21,0,0,0,0,28,1,0,1,0
3,0,0,0,0,0,0,10,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
4,151,151,3,3,3,3,142,2,0,0,0
4,156,156,7,5,3,0,20,3,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,110,110,4,4,3,3,72,1,0,0,0
4,55,34,3,3,3,3,56,1,0,1,0
3,26,26,2,2,3.5,3.5,52,0,0,0,0
3,31,31,4,4,3,3,78,0,0,0,0
3,48,48,0,0,0,0,14,1,0,0,0
3,112,112,7,7,3,3,66,7,0,0,0
4,19,2,0,0,0,0,32,1,0,0,0
4,101,101,3,3,2.7,2.7,82,0,0,0,0
4,102,81,1,1,3,3,172,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
4,22,22,0,0,0,0,60,0,0,0,0
4,0,0,0,0,0,0,0,1,0,0,0
4,0,0,0,0,0,0,2,1,0,0,0
3,125,125,7,7,3,3,132,3,0,0,0
3,112,112,1,1,3,3,134,3,0,0,0
4,110,89,3,3,3,3,434,7,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,15,15,1,1,3,3,76,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
4,20,0,6,6,3,3,78,0,9,0,0
4,151,151,2,2,2,2,78,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,2,0,0,0,0
4,15,15,0,0,0,0,54,1,0,0,0
4,31,31,0,0,0,0,22,0,0,0,0
4,31,10,0,0,0,0,14,0,0,0,0
4,70,29,3,3,3,3,148,1,0,0,0
3,0,0,0,0,0,0,4,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
4,153,153,20,20,3,3,180,7,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,42,42,0,0,0,0,64,2,0,0,0
3,123,123,0,0,0,0,182,2,0,0,0
3,53,53,0,0,0,0,24,1,0,0,0
4,42,42,0,0,0,0,20,2,0,0,0
3,73,73,0,0,0,0,76,2,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,80,80,2,2,3,3,76,0,0,0,0
3,67,67,0,0,0,0,34,2,0,0,0
3,26,26,0,0,0,0,50,0,0,0,0
3,11,11,0,0,0,0,28,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
3,59,59,0,0,0,0,32,1,0,0,0
3,46,46,0,0,0,0,8,1,0,0,0
2,73,73,4,4,3,3,68,2,0,0,1
3,48,48,0,0,0,0,20,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,119,119,2,2,2.5,2.5,156,3,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,41,41,2,2,2.5,2.5,64,1,0,0,0
3,27,27,0,0,0,0,72,0,0,0,0
3,62,62,3,3,2.3,2.3,74,2,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
3,164,164,11,11,3,3,314,3,0,0,0
3,103,103,0,0,0,0,126,3,0,0,0
3,25,25,0,0,0,0,32,1,0,0,0
3,59,59,2,2,3,3,12,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,110,110,0,0,0,0,58,1,0,0,0
3,96,96,0,0,0,0,46,1,0,0,0
3,101,101,4,4,3,3,14,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,63,63,3,3,3,3,82,3,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,109,109,3,3,3,3,56,2,0,0,0
3,98,98,3,3,3,3,72,1,0,0,0
3,72,72,0,0,0,0,28,2,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
3,42,42,0,0,0,0,20,2,0,0,0
2,57,57,1,1,3,3,56,2,0,0,1
3,48,48,0,0,0,0,58,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,32,32,0,0,0,0,4,1,0,0,0
3,42,42,0,0,0,0,50,2,0,0,0
3,0,0,0,0,0,0,0,2,0,0,0
3,104,104,0,0,0,0,294,1,0,0,0
3,72,72,1,1,3,3,60,2,0,0,0
3,61,61,1,1,3,3,38,1,0,0,0
3,41,41,0,0,0,0,38,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,128,128,1,1,3,3,34,2,0,0,0
3,46,46,0,0,0,0,14,1,0,0,0
3,48,0,0,0,0,0,32,0,0,0,0
3,42,42,1,1,3,3,20,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,33,33,1,1,2,2,14,3,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,101,101,2,2,3,3,22,9,0,0,0
3,137,137,0,0,0,0,128,0,0,0,0
3,0,0,0,0,0,0,0,1,0,0,0
3,31,0,0,0,0,0,34,0,93,0,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,41,41,0,0,0,0,20,1,0,0,0
3,106,106,2,2,3,3,88,3,0,0,0
3,41,41,1,1,3,3,38,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,67,67,3,3,3,3,102,2,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,45,45,0,0,0,0,58,2,0,0,0
3,31,31,0,0,0,0,10,1,0,0,0
3,12,12,0,0,0,0,24,0,0,0,0
3,123,123,1,1,3,3,32,2,0,0,0
3,31,31,0,0,0,0,2,1,0,0,0
3,76,76,6,6,3,3,50,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,32,32,0,0,0,0,2,2,0,0,0
3,41,41,0,0,0,0,26,1,0,0,0
3,32,32,0,0,0,0,24,2,0,0,0
3,90,90,2,2,2.5,2.5,54,2,0,0,0
3,15,15,0,0,0,0,42,0,0,0,0
3,145,145,1,1,1,1,94,6,0,0,0
3,97,97,6,6,3,3,38,2,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,109,109,1,1,0,0,116,4,0,0,0
3,71,71,0,0,0,0,32,1,0,0,0
3,31,31,0,0,0,0,22,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,117,117,1,1,3,3,34,2,0,0,0
3,44,44,0,0,0,0,30,2,0,0,0
3,89,89,5,5,3,3,128,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,84,84,9,9,3,3,106,3,0,0,0
3,5,5,2,2,3,3,68,0,0,0,0
3,41,41,0,0,0,0,62,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,69,69,2,2,3,3,38,0,0,0,0
3,66,66,1,1,3,3,46,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
3,5,5,0,0,0,0,30,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
3,45,45,0,0,0,0,22,1,0,0,0
3,92,92,2,2,3,3,44,2,0,0,0
3,151,151,3,3,3,3,84,1,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0
3,44,44,0,0,0,0,40,2,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,32,32,0,0,0,0,6,2,0,0,0
3,51,51,2,2,3,3,40,1,0,0,0
3,41,41,0,0,0,0,34,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
3,48,48,2,2,3,3,30,3,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,31,31,0,0,0,0,12,1,0,0,0
3,46,46,0,0,0,0,40,4,0,0,0
3,42,42,0,0,0,0,18,1,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,22,22,0,0,0,0,2,2,0,0,0
3,57,57,0,0,0,0,118,1,0,0,0
3,21,21,0,0,0,0,48,0,0,0,0
3,67,67,2,2,2.5,2.5,48,0,0,0,0
3,44,44,0,0,0,0,18,1,0,0,0
3,15,15,0,0,0,0,72,0,0,0,0
3,43,43,0,0,0,0,2,3,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,6,0,0,0,0
3,31,31,0,0,0,0,8,1,0,0,0
3,107,107,8,8,3,3,176,1,0,0,0
3,51,51,0,0,0,0,52,1,0,0,0
3,106,106,0,0,0,0,68,1,0,0,0
3,69,69,1,1,3,3,56,2,0,0,0
3,0,0,0,0,0,0,22,0,0,0,0
3,52,52,0,0,0,0,28,2,0,0,0
3,113,113,1,1,3,3,44,1,0,0,0
3,0,0,0,0,0,0,0,1,0,0,0
3,33,33,1,1,3,3,10,3,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
3,33,33,0,0,0,0,8,2,0,0,0
3,75,75,0,0,0,0,88,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,31,31,0,0,0,0,12,1,0,0,0
3,31,31,0,0,0,0,18,1,0,0,0
3,49,49,0,0,0,0,16,9,0,0,0
3,47,47,0,0,0,0,18,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,54,54,1,1,3,3,26,2,0,0,0
3,100,100,4,4,2.8,2.8,46,1,0,0,0
3,52,52,0,0,0,0,14,2,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,67,67,1,1,3,3,48,2,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,2,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0
3,43,43,0,0,0,0,18,1,0,0,0
3,41,41,0,0,0,0,18,1,0,0,0
3,31,31,0,0,0,0,22,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,34,34,0,0,0,0,6,2,0,0,0
3,6,6,0,0,0,0,18,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,46,46,0,0,0,0,54,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,134,134,0,0,0,0,114,5,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,41,41,0,0,0,0,44,1,0,0,0
3,31,31,0,0,0,0,8,1,0,0,0
3,42,0,0,0,0,0,46,0,9,0,0
1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,63,63,0,0,0,0,38,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,77,77,1,1,3,3,20,2,0,0,0
3,91,91,1,1,3,3,58,0,0,0,0
3,47,47,0,0,0,0,16,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
3,32,32,0,0,0,0,12,1,0,0,0
3,53,53,0,0,0,0,30,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,31,31,0,0,0,0,8,1,0,0,0
3,45,45,0,0,0,0,20,1,0,0,0
3,33,33,0,0,0,0,4,3,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,60,60,1,1,3,3,68,2,0,0,0
3,103,103,0,0,0,0,68,1,0,0,0
3,62,62,0,0,0,0,28,25,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,45,45,0,0,0,0,24,2,0,0,0
3,33,33,0,0,0,0,12,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
2,53,53,0,0,0,0,276,2,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0
3,96,96,2,2,3.5,3.5,82,8,0,0,0
3,132,132,1,1,3,3,50,3,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
3,44,44,0,0,0,0,24,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0
