age,CHI_Month_0,CHI_0_1,Support_Cases_0,Support_Cases_0_1,SP_0,SP_0_1,Logins,Blog,Views,LastLogin,churn,,
 4.0 , 5.0 , 5.0 , 1.0 , 1.0 , 3.0 , 3.0 , 70.0 , -   , -   , -   , -   ,,
 4.0 , 68.0 , (24.0), -   , -   , -   , -   , 15.0 , (1.0), 70.0 , -   , -   ,,
 5.0 , 61.0 , 2.0 , -   , (4.0), -   , (3.0), (27.0), -   , 68.0 , 3.0 , -   ,,
 5.0 , 20.0 , 10.0 , -   , -   , -   , -   , (9.0), -   , 1.0 , 13.0 , -   ,,
 5.0 , 81.0 , 71.0 , 1.0 , 1.0 , 3.0 , 3.0 , 33.0 , 4.0 , 4.0 , 1.0 , -   ,,
 4.0 , 123.0 , (5.0), 2.0 , 1.0 , 3.0 , -   , 74.0 , 1.0 , 38.0 , -   , -   ,,
 5.0 , 133.0 , 62.0 , 1.0 , -   , 3.0 , -   , 58.0 , 5.0 , (5.0), -   , -   ,,
 4.0 , 45.0 , 45.0 , 3.0 , 3.0 , 3.0 , 3.0 , 54.0 , -   , -   , -   , -   ,,
 5.0 , 122.0 , 6.0 , 4.0 , (4.0), 3.0 , 0.1 , (70.0), -   , (5.0), (1.0), -   ,,
 5.0 , 92.0 , 31.0 , 1.0 , (3.0), 3.0 , -   , (41.0), 2.0 , 102.0 , (1.0), -   ,,
 5.0 , 233.0 , 208.0 , -   , -   , -   , -   , 397.0 , 11.0 , 2.0 , 1.0 , -   ,,
 5.0 , 132.0 , 132.0 , 1.0 , -   , 3.0 , -   , 71.0 , -   , 35.0 , -   , -   ,,
 5.0 , 131.0 , (7.0), 3.0 , -   , 3.0 , 0.7 , (23.0), 4.0 , 43.0 , (2.0), -   ,,
 1.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,
 5.0 , 101.0 , 96.0 , -   , (1.0), -   , (3.0), 35.0 , 1.0 , 3.0 , 13.0 , -   ,,
 4.0 , 75.0 , 35.0 , 3.0 , 3.0 , 3.0 , 3.0 , (63.0), -   , 11.0 , 3.0 , -   ,,
 5.0 , -   , (20.0), -   , (2.0), -   , (2.5), (12.0), -   , (4.0), 3.0 , -   ,,
 5.0 , 18.0 , 8.0 , -   , -   , -   , -   , -   , -   , -   , 3.0 , -   ,,
 5.0 , 94.0 , 21.0 , 1.0 , 1.0 , 3.0 , 3.0 , 22.0 , 1.0 , 19.0 , 6.0 , -   ,,
 5.0 , 126.0 , 47.0 , -   , -   , -   , -   , 57.0 , 2.0 , 871.0 , -   , -   ,,
 5.0 , 136.0 , 63.0 , 2.0 , -   , 3.0 , -   , 22.0 , 8.0 , 101.0 , -   , -   ,,
 5.0 , 141.0 , 10.0 , 2.0 , -   , 3.0 , -   , 28.0 , 4.0 , 34.0 , (3.0), -   ,,
 4.0 , 16.0 , -   , 1.0 , -   , 3.0 , -   , (5.0), -   , -   , 4.0 , -   ,,
 4.0 , 210.0 , 49.0 , 4.0 , 2.0 , 3.0 , -   , 27.0 , 1.0 , -   , -   , -   ,,
 5.0 , 59.0 , 39.0 , 2.0 , 2.0 , 3.0 , 3.0 , 6.0 , 2.0 , -   , 4.0 , -   ,,
 5.0 , 19.0 , (12.0), 3.0 , 2.0 , 3.0 , -   , (39.0), -   , 8.0 , -   , -   ,,
 5.0 , 99.0 , 26.0 , 2.0 , (3.0), 3.0 , -   , 21.0 , 2.0 , 27.0 , 20.0 , -   ,,
 5.0 , 10.0 , (31.0), -   , -   , -   , -   , (2.0), -   , (97.0), 14.0 , -   ,,
 3.0 , -   , (40.0), -   , (4.0), -   , (3.0), (58.0), -   , 254.0 , 12.0 , 1.0 ,,
 5.0 , 168.0 , 19.0 , 3.0 , (7.0), 3.0 , -   , 38.0 , 3.0 , 28.0 , 16.0 , -   ,,
 5.0 , 132.0 , (34.0), 9.0 , 1.0 , 3.0 , -   , 15.0 , (6.0), 126.0 , 1.0 , -   ,,
 5.0 , 154.0 , 19.0 , 5.0 , (1.0), 3.0 , -   , 73.0 , 1.0 , 121.0 , -   , -   ,,
 4.0 , 101.0 , 101.0 , 1.0 , 1.0 , 3.0 , 3.0 , 70.0 , 4.0 , -   , 6.0 , -   ,,
 5.0 , 78.0 , 73.0 , 6.0 , 3.0 , 3.0 , -   , 13.0 , -   , 9.0 , 6.0 , -   ,,
 5.0 , 172.0 , (29.0), 11.0 , (8.0), 3.0 , -   , 28.0 , 9.0 , 59.0 , -   , -   ,,
 5.0 , 80.0 , 80.0 , 2.0 , 2.0 , 2.5 , 2.5 , 36.0 , 1.0 , -   , 18.0 , -   ,,
 3.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,
 3.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,
 2.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,
 5.0 , 91.0 , 28.0 , -   , (2.0), -   , (3.0), 32.0 , 2.0 , (52.0), -   , -   ,,
 5.0 , 138.0 , 47.0 , -   , -   , -   , -   , 17.0 , 1.0 , 1.0 , (3.0), -   ,,
 3.0 , 47.0 , 47.0 , -   , -   , -   , -   , 18.0 , -   , -   , -   , -   ,,
 5.0 , 18.0 , 18.0 , 1.0 , 1.0 , 2.0 , 2.0 , 9.0 , -   , (5.0), 6.0 , -   ,,
 5.0 , 24.0 , (36.0), -   , -   , -   , -   , (9.0), -   , 1.0 , 4.0 , -   ,,
 4.0 , 54.0 , 54.0 , 6.0 , 6.0 , 3.0 , 3.0 , 72.0 , -   , -   , -   , -   ,,
 5.0 , 102.0 , (6.0), 1.0 , (5.0), 3.0 , 0.2 , (36.0), 1.0 , 17.0 , 3.0 , -   ,,
 5.0 , 17.0 , (38.0), -   , -   , -   , -   , (18.0), -   , 50.0 , -   , -   ,,
 3.0 , 12.0 , 12.0 , 2.0 , 2.0 , 3.0 , 3.0 , 42.0 , -   , -   , -   , -   ,,
 5.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 31.0 , -   ,,
 5.0 , 18.0 , 18.0 , 3.0 , -   , 3.0 , -   , (9.0), -   , -   , 4.0 , -   ,,
 5.0 , 172.0 , 124.0 , 7.0 , (3.0), 3.0 , -   , 24.0 , 7.0 , 613.0 , -   , -   ,,
 5.0 , 149.0 , (10.0), -   , (3.0), -   , (3.0), 70.0 , 1.0 , 644.0 , (1.0), -   ,,
 4.0 , 139.0 , (7.0), 2.0 , (10.0), 3.0 , -   , (57.0), 1.0 , 284.0 , 2.0 , -   ,,
 5.0 , 137.0 , 16.0 , -   , (1.0), -   , (3.0), 2.0 , 7.0 , 9.0 , -   , -   ,,
 5.0 , 150.0 , 10.0 , -   , (1.0), -   , -   , 43.0 , -   , 906.0 , 3.0 , -   ,,
 5.0 , 153.0 , 61.0 , 1.0 , (1.0), 3.0 , -   , 44.0 , 3.0 , 908.0 , -   , -   ,,
 5.0 , 5.0 , 5.0 , -   , -   , -   , -   , 6.0 , -   , (41.0), 31.0 , -   ,,
 5.0 , 112.0 , 52.0 , -   , (2.0), -   , (3.0), (21.0), 1.0 , (1.0), (3.0), -   ,,
 3.0 , 5.0 , 5.0 , -   , -   , -   , -   , 32.0 , -   , -   , -   , -   ,,
 4.0 , 141.0 , 124.0 , -   , -   , -   , -   , 78.0 , 17.0 , 49.0 , -   , -   ,,
 5.0 , 86.0 , 73.0 , 3.0 , 3.0 , 3.0 , 3.0 , 61.0 , 2.0 , 7.0 , (10.0), -   ,,
 4.0 , 140.0 , 89.0 , 6.0 , 6.0 , 3.0 , 3.0 , 164.0 , 7.0 , 1.0 , -   , -   ,,
 5.0 , -   , -   , -   , -   , -   , -   , 2.0 , -   , -   , 31.0 , -   ,,
 4.0 , -   , -   , -   , -   , -   , -   , (1.0), -   , -   , 26.0 , -   ,,
 5.0 , 44.0 , (9.0), -   , (1.0), -   , (3.0), (9.0), -   , 80.0 , 4.0 , -   ,,
 5.0 , 61.0 , (11.0), -   , (9.0), -   , (3.0), (39.0), 1.0 , 166.0 , -   , -   ,,
 5.0 , 78.0 , 27.0 , 3.0 , 2.0 , 3.0 , -   , (1.0), 2.0 , (2.0), -   , -   ,,
 5.0 , 28.0 , 28.0 , -   , -   , -   , -   , 34.0 , -   , -   , 17.0 , -   ,,
 5.0 , 77.0 , 16.0 , 2.0 , (2.0), 2.5 , -   , 7.0 , 2.0 , 16.0 , 1.0 , -   ,,
 2.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,
 5.0 , -   , -   , -   , (1.0), -   , (3.0), (10.0), -   , 1.0 , 14.0 , -   ,,
 5.0 , 122.0 , 66.0 , 2.0 , (2.0), 3.0 , -   , 23.0 , 4.0 , 10.0 , 1.0 , -   ,,
 5.0 , 33.0 , 33.0 , -   , -   , -   , -   , 8.0 , 1.0 , -   , 3.0 , -   ,,
 5.0 , 57.0 , (28.0), 5.0 , -   , 3.0 , -   , 4.0 , (1.0), 23.0 , -   , -   ,,
 5.0 , -   , (6.0), -   , (2.0), -   , (3.0), (32.0), -   , (3.0), (2.0), -   ,,
 5.0 , 4.0 , (6.0), -   , -   , -   , -   , (6.0), -   , -   , 7.0 , -   ,,
 5.0 , 136.0 , 17.0 , -   , (7.0), -   , (3.0), (74.0), (1.0), 288.0 , -   , -   ,,
 5.0 , -   , -   , -   , -   , -   , -   , (1.0), -   , -   , 22.0 , -   ,,
 4.0 , 175.0 , 3.0 , 1.0 , -   , 3.0 , -   , 135.0 , 1.0 ," 11,626.0 ", -   , -   ,,
 5.0 , 101.0 , (45.0), 3.0 , 2.0 , 3.0 , -   , (29.0), (3.0), 52.0 , (1.0), -   ,,
 5.0 , 200.0 , 195.0 , 1.0 , (2.0), 3.0 , -   , 143.0 , 2.0 , (47.0), -   , -   ,,
 4.0 , 112.0 , 41.0 , 11.0 , 7.0 , 3.0 , -   , 230.0 , -   , -   , -   , -   ,,
 5.0 , 215.0 , 23.0 , -   , (2.0), -   , (2.5), (111.0), 6.0 ," 1,100.0 ", -   , -   ,,
 5.0 , 148.0 , 32.0 , -   , (2.0), -   , (3.0), 44.0 , 2.0 , 125.0 , 2.0 , -   ,,
 5.0 , 149.0 , 49.0 , 1.0 , (1.0), 3.0 , -   , 53.0 , (1.0), 161.0 , (2.0), -   ,,
 4.0 , 125.0 , 42.0 , 2.0 , -   , 3.0 , -   , 57.0 , 5.0 , 12.0 , -   , -   ,,
 5.0 , 155.0 , 1.0 , 2.0 , (9.0), 3.0 , -   , (103.0), -   , (1.0), -   , -   ,,
 5.0 , -   , -   , -   , -   , -   , -   , (9.0), -   , -   , 7.0 , -   ,,
 3.0 , -   , -   , -   , -   , -   , -   , 4.0 , -   , -   , -   , -   ,,
 5.0 , 48.0 , 6.0 , -   , (2.0), -   , (2.5), (7.0), -   , 2.0 , 1.0 , -   ,,
 4.0 , 105.0 , 60.0 , 1.0 , 1.0 , 3.0 , 3.0 , 14.0 , -   , 11.0 , -   , -   ,,
 5.0 , 84.0 , 84.0 , 4.0 , 4.0 , 3.0 , 3.0 , 213.0 , -   , -   , 1.0 , -   ,,
 4.0 , 108.0 , 25.0 , 5.0 , 4.0 , 3.0 , -   , 102.0 , -   , 32.0 , -   , -   ,,
 2.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,
 5.0 , 198.0 , 113.0 , 4.0 , 4.0 , 3.0 , 3.0 , 170.0 , 2.0 , 37.0 , (1.0), -   ,,
 5.0 , 70.0 , (11.0), -   , -   , -   , -   , (61.0), (3.0), 58.0 , 2.0 , -   ,,
 4.0 , 129.0 , 105.0 , 6.0 , 5.0 , 3.0 , -   , 80.0 , 6.0 , 5.0 , -   , -   ,,
 4.0 , 149.0 , 96.0 , 5.0 , 4.0 , 3.0 , -   , 52.0 , 76.0 , -   , -   , -   ,,
 5.0 , 113.0 , 67.0 , -   , (15.0), -   , (3.0), (9.0), 7.0 , (18.0), -   , -   ,,
 5.0 , 55.0 , 40.0 , -   , (1.0), -   , (3.0), (7.0), -   , -   , 9.0 , -   ,,
 4.0 , 22.0 , 7.0 , -   , -   , -   , -   , 17.0 , -   , 34.0 , -   , -   ,,
 4.0 , 178.0 , 63.0 , 1.0 , -   , 2.0 , 2.0 , 37.0 , 1.0 , 10.0 , 1.0 , -   ,,
 5.0 , 35.0 , (26.0), 1.0 , (5.0), 3.0 , -   , (66.0), -   , 158.0 , -   , -   ,,
 4.0 , 145.0 , 78.0 , 4.0 , 4.0 , 3.0 , 3.0 , 6.0 , 1.0 , 176.0 , -   , -   ,,
 5.0 , 92.0 , (1.0), -   , (3.0), -   , (3.0), (11.0), (1.0), 79.0 , 9.0 , -   ,,
 4.0 , 143.0 , 55.0 , 3.0 , (2.0), 2.7 , (0.1), 60.0 , 4.0 , 5.0 , -   , -   ,,
 2.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,
 3.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,
 5.0 , 102.0 , 8.0 , 1.0 , (3.0), 3.0 , -   , 16.0 , -   , 163.0 , 12.0 , -   ,,
 4.0 , 85.0 , 70.0 , -   , -   , -   , -   , 24.0 , 3.0 , 1.0 , 13.0 , -   ,,
 5.0 , 173.0 , (25.0), 5.0 , (2.0), 2.8 , (0.2), (27.0), (1.0), 107.0 , -   , -   ,,
 5.0 , 117.0 , 20.0 , -   , (1.0), -   , (3.0), 35.0 , 1.0 , 178.0 , -   , -   ,,
 4.0 , 167.0 , 162.0 , 5.0 , 5.0 , 3.0 , 3.0 , 25.0 , 3.0 , 3.0 , 5.0 , -   ,,
 4.0 , 55.0 , (26.0), 1.0 , -   , 3.0 , -   , 28.0 , 1.0 , 9.0 , 3.0 , -   ,,
 4.0 , 52.0 , 37.0 , -   , -   , -   , -   , 32.0 , 1.0 , 15.0 , 3.0 , -   ,,
 5.0 , 138.0 , -   , 1.0 , (2.0), 3.0 , -   , 22.0 , -   , 4.0 , 4.0 , -   ,,
 4.0 , 1.0 , 1.0 , -   , -   , -   , -   , 26.0 , (1.0), -   , 34.0 , -   ,,
 5.0 , 149.0 , 15.0 , -   , (5.0), -   , (3.0), (21.0), (5.0), 593.0 , (2.0), -   ,,
 5.0 , 86.0 , (7.0), 1.0 , (2.0), 3.0 , -   , 2.0 , (1.0), 249.0 , 2.0 , -   ,,
 4.0 , 131.0 , 28.0 , 8.0 , 5.0 , 3.0 , -   , 10.0 , 1.0 , 94.0 , -   , -   ,,
 4.0 , 97.0 , 4.0 , 1.0 , -   , 3.0 , -   , 32.0 , 2.0 , 2.0 , -   , -   ,,
 5.0 , 56.0 , 6.0 , 1.0 , (1.0), 3.0 , -   , (3.0), -   , 3.0 , 13.0 , -   ,,
 3.0 , 32.0 , 32.0 , -   , -   , -   , -   , 16.0 , 1.0 , -   , -   , -   ,,
 5.0 , 117.0 , 62.0 , 8.0 , 5.0 , 3.0 , -   , 143.0 , -   , 15.0 , -   , -   ,,
 5.0 , 132.0 , 17.0 , 2.0 , 2.0 , 3.0 , 3.0 , (39.0), 8.0 , 23.0 , -   , -   ,,
 4.0 , -   , (5.0), 1.0 , 1.0 , 3.0 , 3.0 , (7.0), -   , 1.0 , -   , -   ,,
 4.0 , -   , (5.0), -   , -   , -   , -   , (14.0), -   , 125.0 , 14.0 , -   ,,
 4.0 , 32.0 , 12.0 , 2.0 , 2.0 , 3.0 , 3.0 , 58.0 , -   , 7.0 , 12.0 , -   ,,
 4.0 , 140.0 , 109.0 , 16.0 , 8.0 , 3.0 , -   , 47.0 , 2.0 , -   , 3.0 , -   ,,
 1.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,
 4.0 , 60.0 , 60.0 , 2.0 , 2.0 , 2.5 , 2.5 , 52.0 , -   , -   , -   , -   ,,
 4.0 , 91.0 , 30.0 , 1.0 , (1.0), 3.0 , 0.5 , 5.0 , -   , 1.0 , 4.0 , -   ,,
 1.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,
 5.0 , 132.0 , 24.0 , 2.0 , (5.0), 3.0 , -   , 98.0 , (40.0)," 2,408.0 ", -   , -   ,,
 5.0 , -   , -   , -   , -   , -   , -   , (11.0), -   , 5.0 , 20.0 , -   ,,
 5.0 , 121.0 , 11.0 , -   , (5.0), -   , (3.0), (63.0), (2.0), 422.0 , -   , -   ,,
 5.0 , 108.0 , 78.0 , 1.0 , (4.0), 2.0 , (0.6), 38.0 , 4.0 , -   , 16.0 , -   ,,
 4.0 , 203.0 , 9.0 , -   , (5.0), -   , (3.0), 16.0 , (2.0), 7.0 , -   , -   ,,
 5.0 , 97.0 , (22.0), 1.0 , 1.0 , 2.0 , 2.0 , 20.0 , 2.0 , 28.0 , -   , -   ,,
 3.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,
 5.0 , 168.0 , 2.0 , -   , (6.0), -   , (3.0), 52.0 , 1.0 , 49.0 , 3.0 , -   ,,
 5.0 , 15.0 , (38.0), -   , (1.0), -   , (3.0), (105.0), -   , 64.0 , -   , -   ,,
 5.0 , 198.0 , 10.0 , 1.0 , (9.0), 3.0 , 0.1 , (28.0), (2.0), 716.0 , -   , -   ,,
 5.0 , 32.0 , 22.0 , -   , (1.0), -   , -   , -   , -   , (58.0), 4.0 , -   ,,
 4.0 , 20.0 , (2.0), 3.0 , 3.0 , 3.0 , 3.0 , (6.0), -   , 82.0 , 3.0 , -   ,,
 4.0 , 97.0 , 97.0 , 3.0 , 3.0 , 3.0 , 3.0 , 106.0 , 34.0 , -   , 34.0 , -   ,,
 5.0 , 43.0 , 32.0 , 1.0 , (2.0), 3.0 , -   , (18.0), -   , 121.0 , 9.0 , -   ,,
 5.0 , 103.0 , (22.0), 2.0 , (7.0), 3.0 , -   , (17.0), 3.0 , 42.0 , -   , -   ,,
 2.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,
 4.0 , 86.0 , 51.0 , -   , (1.0), -   , (3.0), 83.0 , 1.0 , 13.0 , -   , -   ,,
 4.0 , 181.0 , 176.0 , 1.0 , 1.0 , -   , -   , 76.0 , 5.0 , -   , -   , -   ,,
 4.0 , 11.0 , 6.0 , 3.0 , 3.0 , 3.0 , 3.0 , (1.0), -   , 12.0 , 3.0 , -   ,,
 3.0 , 53.0 , 53.0 , -   , -   , -   , -   , 16.0 , 2.0 , -   , -   , -   ,,
 5.0 , 68.0 , 38.0 , -   , (3.0), -   , (3.7), (18.0), 1.0 , 19.0 , -   , -   ,,
 5.0 , 87.0 , 74.0 , 2.0 , 2.0 , 3.0 , 3.0 , 26.0 , -   , (1.0), (2.0), -   ,,
 5.0 , 12.0 , (38.0), 2.0 , (17.0), 3.0 , -   , (29.0), -   , 91.0 , 11.0 , -   ,,
 3.0 , -   , -   , -   , -   , -   , -   , 4.0 , -   , -   , -   , -   ,,
 5.0 , 95.0 , 28.0 , -   , (1.0), -   , (3.0), 30.0 , -   , 4.0 , (3.0), -   ,,
 5.0 , 76.0 , 55.0 , 6.0 , 5.0 , 3.0 , -   , 16.0 , -   , 3.0 , -   , -   ,,
 5.0 , 111.0 , 85.0 , 1.0 , -   , 3.0 , -   , 30.0 , 2.0 , 2.0 , 1.0 , -   ,,
 4.0 , 146.0 , 146.0 , 3.0 , 3.0 , 3.3 , 3.3 , 344.0 , 2.0 , -   , -   , -   ,,
 4.0 , 74.0 , 74.0 , 1.0 , 1.0 , 2.0 , 2.0 , 61.0 , -   , -   , -   , -   ,,
 2.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,
 2.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,
 5.0 , -   , (5.0), -   , -   , -   , -   , (7.0), -   , 48.0 , -   , -   ,,
 4.0 , 41.0 , (93.0), -   , (10.0), -   , (3.0), (108.0), -   , 65.0 , 1.0 , -   ,,
 5.0 , 88.0 , 56.0 , 1.0 , -   , 3.0 , -   , 61.0 , 1.0 , 1.0 , 2.0 , -   ,,
 5.0 , 10.0 , (11.0), -   , (1.0), -   , (3.0), (9.0), -   , 1.0 , 4.0 , -   ,,
 3.0 , 49.0 , 49.0 , -   , -   , -   , -   , 18.0 , 1.0 , -   , -   , -   ,,
 5.0 , 40.0 , 40.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , -   ,,
 3.0 , 108.0 , 108.0 , -   , -   , -   , -   , 108.0 , -   , -   , -   , -   ,,
 5.0 , 91.0 , 63.0 , 4.0 , 3.0 , 3.0 , 3.0 , 43.0 , 3.0 , 45.0 , (1.0), -   ,,
 4.0 , 56.0 , 11.0 , 5.0 , 5.0 , 3.0 , 3.0 , 37.0 , -   , 89.0 , -   , -   ,,
 5.0 , -   , (5.0), -   , -   , -   , -   , (46.0), -   , 85.0 , 3.0 , -   ,,
 5.0 , 117.0 , (53.0), -   , -   , -   , -   , (41.0), (2.0)," 3,051.0 ", 3.0 , -   ,,
 5.0 , 112.0 , 46.0 , -   , (4.0), -   , (3.0), (5.0), 1.0 , 7.0 , -   , -   ,,
 5.0 , 182.0 , (5.0), 3.0 , (3.0), 3.0 , -   , 1.0 , (1.0), 132.0 , (1.0), -   ,,
 5.0 , 20.0 , (31.0), -   , (3.0), -   , (3.0), (76.0), -   , 144.0 , 4.0 , -   ,,
 3.0 , -   , -   , 2.0 , 2.0 , 3.0 , 3.0 , 18.0 , -   , -   , -   , -   ,,
 4.0 , 37.0 , 32.0 , 1.0 , 1.0 , -   , -   , -   , -   , 1.0 , 5.0 , -   ,,
 4.0 , 91.0 , 91.0 , -   , -   , -   , -   , 59.0 , -   , -   , 1.0 , -   ,,
 5.0 , 128.0 , 25.0 , 2.0 , (2.0), 3.0 , -   , (6.0), -   , 14.0 , (2.0), -   ,,
 5.0 , 126.0 , 29.0 , -   , (5.0), -   , (3.0), 64.0 , 1.0 , 10.0 , -   , -   ,,
 5.0 , 72.0 , 67.0 , 2.0 , 2.0 , 3.0 , 3.0 , 67.0 , 1.0 , 146.0 , -   , -   ,,
 5.0 , 74.0 , 29.0 , 3.0 , 2.0 , 3.0 , -   , (2.0), 4.0 , 16.0 , 3.0 , -   ,,
 3.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,
 5.0 , 52.0 , 28.0 , -   , -   , -   , -   , 38.0 , -   , 5.0 , -   , -   ,,
 5.0 , 63.0 , 48.0 , 2.0 , (1.0), 3.0 , -   , 34.0 , 1.0 , -   , (1.0), -   ,,
 5.0 , 140.0 , 8.0 , -   , (2.0), -   , (3.0), (36.0), (3.0), 187.0 , (1.0), -   ,,
 5.0 , 48.0 , 8.0 , 1.0 , (6.0), 3.0 , -   , 56.0 , -   , 13.0 , -   , -   ,,
 5.0 , 51.0 , 21.0 , -   , -   , -   , -   , 24.0 , 1.0 , 497.0 , 21.0 , 1.0 ,,
 4.0 , 91.0 , 12.0 , 1.0 , 1.0 , -   , -   , (6.0), (1.0), -   , 3.0 , -   ,,
 3.0 , 53.0 , 53.0 , -   , -   , -   , -   , 86.0 , -   , -   , -   , -   ,,
 5.0 , 124.0 , (9.0), 8.0 , 1.0 , 3.0 , (0.1), 52.0 , (1.0), 10.0 , 5.0 , -   ,,
 2.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,
 4.0 , 75.0 , 75.0 , 3.0 , 2.0 , 2.5 , (0.5), 10.0 , 2.0 , -   , 3.0 , -   ,,
 5.0 , 58.0 , 53.0 , -   , -   , -   , -   , -   , 1.0 , 7.0 , (1.0), -   ,,
 5.0 , 20.0 , (49.0), -   , (2.0), -   , (3.0), (12.0), (1.0), -   , 5.0 , -   ,,
 5.0 , 60.0 , 55.0 , 1.0 , -   , 3.0 , -   , (23.0), -   , 14.0 , 6.0 , -   ,,
 4.0 , 8.0 , (8.0), -   , (2.0), -   , (3.0), (38.0), -   , 21.0 , -   , -   ,,
 2.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,
 4.0 , 101.0 , 86.0 , 1.0 , 1.0 , -   , -   , 8.0 , 1.0 , 3.0 , 6.0 , -   ,,
 5.0 , -   , (5.0), -   , -   , -   , -   , (24.0), -   , 1.0 , 3.0 , -   ,,
 5.0 , 145.0 , 21.0 , -   , (1.0), -   , (3.0), 75.0 , 2.0 , 248.0 , 12.0 , -   ,,
 5.0 , 18.0 , (13.0), -   , (3.0), -   , (3.3), (12.0), -   , 3.0 , 5.0 , -   ,,
 5.0 , 143.0 , 2.0 , 7.0 , 1.0 , 3.0 , -   , (93.0), (2.0), 702.0 , -   , -   ,,
 5.0 , 107.0 , 56.0 , 2.0 , 2.0 , 3.0 , 3.0 , 31.0 , 4.0 , 11.0 , 3.0 , -   ,,
 5.0 , 119.0 , 119.0 , 1.0 , 1.0 , 3.0 , 3.0 , 73.0 , 2.0 , -   , 3.0 , -   ,,
 4.0 , 156.0 , 61.0 , 8.0 , 8.0 , 3.0 , 3.0 , 52.0 , -   , 2.0 , -   , -   ,,
 5.0 , 141.0 , 77.0 , 4.0 , 2.0 , 2.8 , 0.3 , 131.0 , 1.0 , -   , (1.0), -   ,,
 5.0 , 88.0 , 83.0 , 1.0 , 1.0 , 3.0 , 3.0 , 35.0 , 2.0 , 105.0 , -   , -   ,,
 5.0 , -   , (41.0), -   , -   , -   , -   , (26.0), (1.0), 27.0 , 7.0 , -   ,,
 4.0 , 41.0 , (12.0), -   , -   , -   , -   , (16.0), -   , 9.0 , 3.0 , -   ,,
 5.0 , 32.0 , 32.0 , -   , (1.0), -   , -   , (9.0), -   , -   , -   , -   ,,
 5.0 , -   , (5.0), -   , (1.0), -   , -   , (42.0), -   , -   , 7.0 , -   ,,
 5.0 , -   , -   , -   , -   , -   , -   , (1.0), -   , -   , 20.0 , -   ,,
 5.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 31.0 , -   ,,
 5.0 , -   , (31.0), -   , -   , -   , -   , (9.0), (1.0), -   , 8.0 , -   ,,
 5.0 , -   , (20.0), -   , -   , -   , -   , (67.0), -   , -   , -   , -   ,,
 5.0 , 4.0 , (17.0), -   , (7.0), -   , (3.0), (35.0), -   , 17.0 , 1.0 , -   ,,
 5.0 , 10.0 , (47.0), -   , -   , -   , -   , (11.0), (2.0), 36.0 , 3.0 , -   ,,
 2.0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,
 5.0 , 16.0 , -   , 1.0 , 1.0 , 3.0 , 3.0 , (9.0), -   , 14.0 , 4.0 , -   ,,
 5.0 , 7.0 , 7.0 , -   , -   , -   , -   , (16.0), -   , 4.0 , 4.0 , -   ,,
 5.0 , -   , -   , -   , -   , -   , -   , (17.0), -   , 21.0 , 4.0 , -   ,,
 5.0 , 78.0 , 10.0 , -   , (1.0), -   , (3.0), 11.0 , -   , 14.0 , -   , -   ,,
 5.0 , -   , -   , -   , -   , -   , -   , (12.0), -   , 12.0 , 21.0 , -   ,,
 5.0 , -   , (5.0), -   , -   , -   , -   , (14.0), -   , 2.0 , 20.0 , -   ,,
 5.0 , 113.0 , 1.0 , 4.0 , 2.0 , 3.0 , -   , 31.0 , (1.0), 275.0 , 6.0 , -   ,,
 5.0 , 126.0 , 39.0 , 8.0 , 4.0 , 3.0 , -   , (17.0), 2.0 , 14.0 , -   , -   ,,
 4.0 , 133.0 , 133.0 , 5.0 , 5.0 , 3.0 , 3.0 , 110.0 , 3.0 , -   , -   , -   ,,
 4.0 , 5.0 , (27.0), 2.0 , 2.0 , 3.0 , 3.0 , 24.0 , (1.0), -   , 1.0 , -   ,,
 4.0 , 168.0 , 86.0 , -   , -   , -   , -   , 97.0 , 6.0 , -   , -   , -   ,,
 4.0 , 5.0 , (52.0), -   , -   , -   , -   , 37.0 , (2.0), 11.0 , -   , -   ,,
